date,equity
2025-09-08,789519.9132500086
2025-09-09,795716.8332500086
2025-09-10,793772.4202800087
2025-09-11,796024.0802800088
2025-09-12,792668.5858400089
2025-09-15,789191.3454400088
2025-09-16,792551.9354400088
2025-09-17,791365.2454400087
2025-09-18,786619.0554400088
2025-09-19,785311.9448800088
2025-09-22,781323.0622800088
2025-09-23,777496.2793200087
2025-09-24,771972.0793200088
2025-09-25,760805.9792300088
2025-09-26,747534.2192300087
2025-09-29,750646.5049100086
2025-09-30,747846.6220500087
2025-10-01,757263.6820500088
2025-10-03,760883.5520500088
2025-10-06,764399.5720500088
2025-10-07,758686.9120500088
2025-10-08,755172.4620500088
2025-10-09,746383.0798700087
2025-10-10,757358.3973600088
2025-10-13,747498.5571600088
2025-10-14,743275.4338800089
2025-10-15,758291.5238800088
2025-10-16,754228.1493300088
2025-10-17,752095.7893300088
2025-10-20,754388.2323500088
2025-10-21,757245.402350009
2025-10-23,736786.1095900089
2025-10-24,745096.673590009
2025-10-27,748081.7556900089
2025-10-28,744825.6128100089
2025-10-29,743216.4953100089
2025-10-30,740544.565310009
2025-10-31,732667.842510009
2025-11-03,729700.0159100089
2025-11-04,725134.648220009
2025-11-06,713035.6223100091
2025-11-07,720084.9223100091
2025-11-10,729028.023170009
2025-11-11,722707.773170009
2025-11-12,725505.2831700091
2025-11-13,733855.8920100093
2025-11-14,742936.5148700092
2025-11-17,747471.9248700092
2025-11-18,737031.4761900092
2025-11-19,734762.4561900093
2025-11-20,734229.2788900092
2025-11-21,724610.7775700093
2025-11-24,720571.9775700093
2025-11-25,719084.9775700093
2025-11-26,724836.9096300092
2025-11-27,724553.5996300094
2025-11-28,718040.2384300092
2025-12-01,719090.7984300093
2025-12-02,718933.1859700093
2025-12-03,722242.8536700094
2025-12-04,717190.9583100094
2025-12-05,719342.7168700094
2025-12-08,704286.4694300094
2025-12-09,704317.8618300094
2025-12-10,702017.0318300093
2025-12-11,699232.9964700094
2025-12-12,703676.4964700094
2025-12-15,704766.5264700095
2025-12-16,702153.5664700095
2025-12-17,703179.3164700095
2025-12-18,701493.8264700094
2025-12-19,702686.8564700094
2025-12-22,703713.6564700094
2025-12-23,704550.9664700094
2025-12-24,704422.9106500094
2025-12-26,703946.9306500094
2025-12-29,705098.7286500094
2025-12-30,705159.1587900094
2025-12-31,711169.1187900094
2026-01-01,710920.6987900094
2026-01-02,714776.4965100094
2026-01-05,720357.6165100094
2026-01-06,719181.2765100094
2026-01-07,717671.3834300094
2026-01-08,714688.6146400094
2026-01-09,704397.8016300093
2026-01-12,704033.1245600095
2026-01-13,709131.4645600094
2026-01-14,720466.9145600094
2026-01-15,720466.9145600094
2026-01-16,713558.4805800094
2026-01-19,708402.3645800094
2026-01-20,695178.7404400095
2026-01-21,698348.7843200095
2026-01-22,698401.5143200094
2026-01-23,693396.1360200095
2026-01-27,703668.9260200094
2026-01-28,714869.8677600095
2026-01-29,716554.8976600094
2026-01-30,717084.2344600095
2026-02-02,713542.7103000095
2026-02-03,713597.0261900096
2026-02-04,715654.6618800096
2026-02-05,715975.0418800096
2026-02-06,713808.9410800096
2026-02-09,726110.2910800097
2026-02-10,726965.3935400096
2026-02-11,723740.4828400096
2026-02-12,726219.1208400097
2026-02-13,716020.4892400096
2026-02-16,711412.2690100098
2026-02-17,710330.9690100095
2026-02-18,711901.5590100095
2026-02-19,702888.0256600096
2026-02-20,703914.1776600097
2026-02-23,698219.0494900099
2026-02-24,698778.5159700098
2026-02-25,701041.5561700097
2026-02-26,703692.3040700096
2026-02-27,704368.2256700096
2026-03-02,701525.3653900097
2026-03-04,683009.0049500098
2026-03-05,687818.6207800098
2026-03-06,685192.1407800098
2026-03-09,675549.4983000098
2026-03-10,682471.5283000098
2026-03-11,680592.9183000098
2026-03-12,678831.7393800097
2026-03-13,671517.0644000098
2026-03-16,671825.8669000098
2026-03-17,676484.4969000098
2026-03-18,675693.5269000098
2026-03-19,671935.3169000099
2026-03-20,673098.9369000099
2026-03-23,667609.0569000099
2026-03-24,670877.8169000099
